SalesID,DateID,RegionID,ModelID,UnitsSold,Revenue_USD,DiscountPct,SalesChannel
8824,20210801,10,4,79,6565244,0.018,Dealer
8825,20210801,10,5,147,4739427,0.052,Direct
8826,20210801,10,6,102,2786355,0.036,Online
8827,20210801,10,7,112,2109409,0.025,Fleet
8828,20210801,10,8,68,2596404,0.031,Fleet
8829,20210801,10,9,57,1720943,0.02,Online
8830,20210801,10,10,107,4285763,0.066,Fleet
8831,20210801,10,11,49,1843028,0.005,Online
8832,20210801,10,12,44,1835618,0.064,Dealer
8833,20210801,10,13,37,1966220,0.027,Fleet
8834,20210801,10,14,31,2728182,0.054,Fleet
8835,20210801,10,15,77,1946344,0.073,Direct
8836,20210801,10,16,33,1495319,0.061,Fleet
8837,20210801,10,17,14,1005293,0.047,Online
8838,20210801,10,18,22,1692659,0.016,Online
8839,20210801,10,19,41,1076560,0.042,Fleet
8840,20210801,10,20,29,899896,0.021,Dealer
8841,20210801,10,21,17,461341,0.028,Dealer
8842,20210801,10,22,23,711232,0.001,Dealer
8843,20210801,10,23,11,1061856,0.065,Fleet
8844,20210801,10,24,15,1477535,0.018,Fleet
8845,20210801,10,25,13,1828110,0.027,Online
8846,20210801,10,26,,,0.062,Dealer
8847,20210801,10,27,14,507153,0.053,Dealer
8848,20210801,10,28,29,1611207,0.046,Fleet
8849,20210801,10,29,37,1642562,0.029,Dealer
8850,20210801,10,30,51,1805157,0.057,Direct
8851,20210801,11,1,168,6517185,0.055,Dealer
8852,20210801,11,2,177,8212191,0.069,Online
8853,20210801,11,3,75,5503872,0.068,Online
8854,20210801,11,4,43,3395894,0.022,Online
8855,20210801,11,5,93,3004545,0.037,Dealer
8856,20210801,11,6,76,2043721,0.07,Dealer
8857,20210801,11,7,82,1548928,0.021,Direct
8858,20210801,11,8,43,1593412,0.042,Direct
8859,20210801,11,9,27,895648,0.02,Dealer
8860,20210801,11,10,43,1710975,0.064,Direct
8861,20210801,11,11,40,1517500,0.075,Direct
8862,20210801,11,12,39,1551813,0.067,Fleet
8863,20210801,11,13,27,1557446,0.068,Dealer
8864,20210801,11,14,29,2561072,0.016,Online
8865,20210801,11,15,73,1798694,0.055,Direct
8866,20210801,11,16,23,1007979,0.062,Direct
8867,20210801,11,17,9,611249,0.058,Fleet
8868,20210801,11,18,12,973374,0.014,Direct
8869,20210801,11,19,20,586919,0.05,Dealer
8870,20210801,11,20,23,715853,0.078,Fleet
8871,20210801,11,21,5,140797,0.035,Online
8872,20210801,11,22,13,397432,0.037,Dealer
8873,20210801,11,23,10,944052,0.025,Dealer
8874,20210801,11,24,13,1258356,0.08,Dealer
8875,20210801,11,25,11,1443759,0.027,Dealer
8876,20210801,11,26,12,353586,0.07,Direct
8877,20210801,11,27,13,519542,0.069,Direct
8878,20210801,11,28,22,1355666,0.027,Fleet
8879,20210801,11,29,,,0.066,Fleet
8880,20210801,11,30,39,1324673,0.078,Dealer
8881,20210801,12,1,82,3378254,0.072,Online
8882,20210801,12,2,84,4165398,0.015,Online
8883,20210801,12,3,,,0.018,Online
8884,20210801,12,4,30,2424339,0.059,Dealer
8885,20210801,12,5,54,1665531,0.024,Fleet
8886,20210801,12,6,36,1028165,0.048,Online
8887,20210801,12,7,35,626352,0.068,Fleet
8888,20210801,12,8,22,794385,0.056,Fleet
8889,20210801,12,9,23,689171,0.044,Dealer
8890,20210801,12,10,26,1117431,0.064,Dealer
8891,20210801,12,11,18,717556,0.063,Fleet
8892,20210801,12,12,22,888130,0.064,Dealer
8893,20210801,12,13,10,571021,0.024,Online
8894,20210801,12,14,14,1264162,0.041,Direct
8895,20210801,12,15,39,1051800,0.063,Fleet
8896,20210801,12,16,13,581068,0.051,Fleet
8897,20210801,12,17,7,505340,0.046,Dealer
8898,20210801,12,18,4,322075,0.061,Direct
8899,20210801,12,19,12,351423,0.051,Online
8900,20210801,12,20,12,383334,0.039,Dealer
8901,20210801,12,21,8,227921,0.07,Direct
8902,20210801,12,22,7,198548,0.041,Dealer
8903,20210801,12,23,4,410962,0.003,Online
8904,20210801,12,24,5,533239,0.076,Online
8905,20210801,12,25,4,538396,0.035,Direct
8906,20210801,12,26,4,125642,0.041,Dealer
8907,20210801,12,27,8,280659,0.078,Online
8908,20210801,12,28,14,829313,0.006,Dealer
8909,20210801,12,29,16,714952,0.033,Online
8910,20210801,12,30,24,766977,0.008,Direct
8911,20210801,13,1,82,3158534,0.051,Dealer
8912,20210801,13,2,95,4837454,0.038,Direct
8913,20210801,13,3,20,1501003,0.053,Direct
8914,20210801,13,4,15,1149532,0.039,Fleet
8915,20210801,13,5,34,1129496,0.066,Online
8916,20210801,13,6,37,980593,0.032,Direct
8917,20210801,13,7,49,871045,0.009,Direct
8918,20210801,13,8,12,477742,0.053,Fleet
8919,20210801,13,9,17,521652,0.051,Dealer
8920,20210801,13,10,20,859119,0.039,Dealer
8921,20210801,13,11,19,765211,0.03,Online
8922,20210801,13,12,16,655704,0.078,Direct
8923,20210801,13,13,9,521276,0.06,Online
8924,20210801,13,14,10,914273,0.044,Direct
8925,20210801,13,15,27,662279,0.033,Online
8926,20210801,13,16,8,377096,0.008,Fleet
8927,20210801,13,17,4,258380,0.027,Fleet
8928,20210801,13,18,4,314305,0.063,Direct
8929,20210801,13,19,12,318267,0.008,Direct
8930,20210801,13,20,11,353307,0.046,Fleet
8931,20210801,13,21,5,133901,0.069,Online
8932,20210801,13,22,4,128867,0.073,Online
8933,20210801,13,23,4,413103,0.003,Dealer
8934,20210801,13,24,3,294024,0.001,Dealer
8935,20210801,13,25,4,553366,0.039,Dealer
8936,20210801,13,26,6,184762,0.044,Dealer
8937,20210801,13,27,4,155097,0.012,Online
8938,20210801,13,28,10,613363,0.033,Online
8939,20210801,13,29,8,327712,0.037,Direct
8940,20210801,13,30,14,451113,0.002,Online
8941,20210801,14,1,38,1461152,0.059,Direct
8942,20210801,14,2,42,2162116,0.031,Fleet
8943,20210801,14,3,19,1406162,0.029,Direct
8944,20210801,14,4,13,1060901,0.059,Dealer
8945,20210801,14,5,23,760810,0.047,Online
8946,20210801,14,6,16,431194,0.02,Fleet
8947,20210801,14,7,28,481473,0.008,Dealer
8948,20210801,14,8,16,615993,0.055,Fleet
8949,20210801,14,9,13,393036,0.01,Online
8950,20210801,14,10,15,592682,0.04,Fleet
8951,20210801,14,11,10,381116,0.019,Online
8952,20210801,14,12,10,378289,0.032,Online
8953,20210801,14,13,7,397781,0.011,Fleet
8954,20210801,14,14,6,508846,0.057,Online
8955,20210801,14,15,9,221291,0.006,Dealer
8956,20210801,14,16,6,256067,0.056,Direct
8957,20210801,14,17,2,146458,0.05,Fleet
8958,20210801,14,18,3,242831,0.015,Dealer
8959,20210801,14,19,5,134585,0.031,Dealer
8960,20210801,14,20,7,220795,0.06,Online
8961,20210801,14,21,2,54866,0.054,Direct
8962,20210801,14,22,2,61487,0.001,Online
8963,20210801,14,23,3,284741,0.012,Fleet
8964,20210801,14,24,4,388849,0.056,Fleet
8965,20210801,14,25,3,432193,0.067,Online
8966,20210801,14,26,3,93521,0.073,Fleet
8967,20210801,14,27,3,116294,0.007,Online
8968,20210801,14,28,5,297392,0.047,Online
8969,20210801,14,29,7,289307,0.011,Fleet
8970,20210801,14,30,11,368721,0.011,Fleet
8971,20210801,15,1,49,1817962,0.013,Dealer
8972,20210801,15,2,40,2006922,0.037,Dealer
8973,20210801,15,3,15,1070538,0.021,Direct
8974,20210801,15,4,16,1233290,0.039,Direct
8975,20210801,15,5,30,1002859,0.069,Dealer
8976,20210801,15,6,19,505149,0.017,Dealer
8977,20210801,15,7,,,0.009,Dealer
8978,20210801,15,8,14,518784,0.067,Dealer
8979,20210801,15,9,11,346819,0.07,Direct
8980,20210801,15,10,14,561887,0.053,Dealer
8981,20210801,15,11,9,320796,0.053,Fleet
8982,20210801,15,12,6,235523,0.037,Fleet
8983,20210801,15,13,5,271040,0.015,Fleet
8984,20210801,15,14,5,425346,0.062,Direct
8985,20210801,15,15,19,508449,0.063,Fleet
8986,20210801,15,16,7,318453,0.057,Dealer
8987,20210801,15,17,,,0.003,Direct
8988,20210801,15,18,3,234017,0.023,Online
8989,20210801,15,19,9,238208,0.004,Direct
8990,20210801,15,20,7,230639,0.067,Direct
8991,20210801,15,21,3,84217,0.046,Dealer
8992,20210801,15,22,2,62318,0.011,Direct
8993,20210801,15,23,3,310594,0.076,Fleet
8994,20210801,15,24,2,212146,0.05,Fleet
8995,20210801,15,25,3,412215,0.003,Direct
8996,20210801,15,26,3,94453,0.065,Online
8997,20210801,15,27,4,149997,0.072,Dealer
8998,20210801,15,28,5,278221,0.016,Direct
8999,20210801,15,29,6,250769,0.015,Online
9000,20210801,15,30,11,361545,0.014,Online
9001,20210901,1,1,289,11061644,0.03,Dealer
9002,20210901,1,2,465,23840844,0.037,Fleet
9003,20210901,1,3,161,11667807,0.055,Direct
9004,20210901,1,4,114,9545054,0.068,Online
9005,20210901,1,5,197,6400632,0.066,Online
9006,20210901,1,6,146,3924027,0.018,Dealer
9007,20210901,1,7,159,2748214,0.06,Fleet
9008,20210901,1,8,123,4627324,0.006,Direct
9009,20210901,1,9,56,1798810,0.024,Fleet
9010,20210901,1,10,104,4295521,0.035,Online
9011,20210901,1,11,76,2963822,0.019,Direct
9012,20210901,1,12,89,3741437,0.072,Direct
9013,20210901,1,13,49,2540100,0.017,Online
9014,20210901,1,14,67,5951086,0.051,Online
9015,20210901,1,15,118,2888994,0.037,Direct
9016,20210901,1,16,42,1847186,0.004,Online
9017,20210901,1,17,24,1549237,0.002,Fleet
9018,20210901,1,18,23,1831511,0.021,Dealer
9019,20210901,1,19,27,707187,0.015,Online
9020,20210901,1,20,60,1938787,0.021,Online
9021,20210901,1,21,21,573152,0.068,Direct
9022,20210901,1,22,34,1001101,0.043,Fleet
9023,20210901,1,23,22,2282700,0.061,Online
9024,20210901,1,24,38,3808570,0.04,Dealer
9025,20210901,1,25,27,3561222,0.0,Online
9026,20210901,1,26,26,758750,0.037,Fleet
9027,20210901,1,27,22,866612,0.009,Online
9028,20210901,1,28,70,4091204,0.05,Fleet
9029,20210901,1,29,66,2630926,0.019,Dealer
9030,20210901,1,30,77,2642990,0.027,Dealer
9031,20210901,2,1,187,7290592,0.028,Fleet
9032,20210901,2,2,200,9702807,0.05,Online
9033,20210901,2,3,111,8038055,0.017,Online
9034,20210901,2,4,53,4046024,0.008,Direct
9035,20210901,2,5,136,4022616,0.046,Fleet
9036,20210901,2,6,60,1553045,0.005,Fleet
9037,20210901,2,7,139,2419772,0.056,Fleet
9038,20210901,2,8,84,3186569,0.038,Dealer
9039,20210901,2,9,53,1655217,0.019,Online
9040,20210901,2,10,53,2081589,0.072,Dealer
9041,20210901,2,11,62,2270134,0.063,Direct
9042,20210901,2,12,49,1962943,0.013,Fleet
9043,20210901,2,13,30,1600874,0.041,Dealer
9044,20210901,2,14,44,3768257,0.023,Fleet
9045,20210901,2,15,94,2578864,0.051,Fleet
9046,20210901,2,16,32,1494155,0.061,Direct
9047,20210901,2,17,16,1123857,0.014,Dealer
9048,20210901,2,18,16,1234087,0.029,Dealer
9049,20210901,2,19,34,910524,0.064,Direct
9050,20210901,2,20,36,1096105,0.015,Online
9051,20210901,2,21,11,310473,0.022,Direct
9052,20210901,2,22,14,435958,0.033,Fleet
9053,20210901,2,23,14,1310311,0.047,Dealer
9054,20210901,2,24,12,1245540,0.004,Direct
9055,20210901,2,25,17,2384391,0.049,Direct
9056,20210901,2,26,13,392738,0.006,Dealer
9057,20210901,2,27,21,803543,0.079,Online
9058,20210901,2,28,28,1673076,0.004,Online
9059,20210901,2,29,32,1376298,0.033,Direct
9060,20210901,2,30,55,1759964,0.033,Dealer
9061,20210901,3,1,168,6838519,0.032,Online
9062,20210901,3,2,235,12307791,0.065,Direct
9063,20210901,3,3,75,5812112,0.007,Direct
9064,20210901,3,4,73,5615214,0.031,Dealer
9065,20210901,3,5,116,3707086,0.061,Direct
9066,20210901,3,6,92,2540267,0.009,Online
9067,20210901,3,7,87,1602875,0.047,Fleet
9068,20210901,3,8,51,2020825,0.061,Dealer
9069,20210901,3,9,49,1492860,0.021,Fleet
9070,20210901,3,10,44,1882051,0.077,Fleet
9071,20210901,3,11,48,1744224,0.054,Online
9072,20210901,3,12,45,1908153,0.042,Dealer
9073,20210901,3,13,26,1365668,0.08,Online
9074,20210901,3,14,28,2307429,0.065,Dealer
9075,20210901,3,15,59,1461263,0.067,Dealer
9076,20210901,3,16,28,1226983,0.032,Direct
9077,20210901,3,17,13,885274,0.019,Direct
9078,20210901,3,18,13,1039861,0.039,Online
9079,20210901,3,19,31,891708,0.022,Direct
9080,20210901,3,20,27,857815,0.019,Dealer
9081,20210901,3,21,12,325203,0.064,Online
9082,20210901,3,22,14,405940,0.066,Dealer
9083,20210901,3,23,10,1047568,0.056,Online
9084,20210901,3,24,11,1105455,0.013,Fleet
9085,20210901,3,25,13,1820475,0.02,Fleet
9086,20210901,3,26,12,372017,0.041,Dealer
9087,20210901,3,27,13,507072,0.041,Online
9088,20210901,3,28,26,1455826,0.073,Fleet
9089,20210901,3,29,,,0.064,Direct
9090,20210901,3,30,35,1174683,0.005,Direct
9091,20210901,4,1,115,4492556,0.08,Online
9092,20210901,4,2,135,6320199,0.039,Online
9093,20210901,4,3,74,5602731,0.057,Fleet
9094,20210901,4,4,50,4145220,0.008,Online
9095,20210901,4,5,98,3201946,0.031,Dealer
9096,20210901,4,6,64,1691948,0.075,Fleet
9097,20210901,4,7,75,1311258,0.065,Direct
9098,20210901,4,8,46,1732380,0.014,Online
9099,20210901,4,9,37,1123872,0.046,Fleet
9100,20210901,4,10,29,1106613,0.059,Online
9101,20210901,4,11,34,1306011,0.032,Online
9102,20210901,4,12,27,1084707,0.078,Direct
9103,20210901,4,13,18,1002771,0.036,Dealer
9104,20210901,4,14,21,1710992,0.057,Online
9105,20210901,4,15,63,1547707,0.033,Dealer
9106,20210901,4,16,20,909221,0.069,Online
9107,20210901,4,17,14,958594,0.059,Fleet
9108,20210901,4,18,10,754172,0.05,Direct
9109,20210901,4,19,26,709808,0.035,Direct
9110,20210901,4,20,19,570261,0.03,Online
9111,20210901,4,21,8,234138,0.068,Dealer
9112,20210901,4,22,9,254773,0.022,Online
9113,20210901,4,23,12,1168053,0.034,Direct
9114,20210901,4,24,10,1024184,0.022,Online
9115,20210901,4,25,11,1530697,0.01,Direct
9116,20210901,4,26,11,337661,0.067,Dealer
9117,20210901,4,27,11,429279,0.046,Dealer
9118,20210901,4,28,21,1192099,0.036,Direct
9119,20210901,4,29,24,1021828,0.058,Online
9120,20210901,4,30,,,0.059,Dealer
9121,20210901,5,1,154,5831724,0.076,Direct
9122,20210901,5,2,185,8890409,0.034,Dealer
9123,20210901,5,3,96,6684359,0.035,Direct
9124,20210901,5,4,47,3929742,0.077,Fleet
9125,20210901,5,5,102,3113709,0.05,Online
9126,20210901,5,6,100,2890988,0.017,Dealer
9127,20210901,5,7,82,1462401,0.077,Dealer
9128,20210901,5,8,53,2094552,0.011,Online
9129,20210901,5,9,31,1032476,0.074,Online
9130,20210901,5,10,59,2464275,0.033,Direct
9131,20210901,5,11,37,1330294,0.059,Online
9132,20210901,5,12,25,1020046,0.016,Online
9133,20210901,5,13,21,1100623,0.074,Fleet
9134,20210901,5,14,31,2562381,0.037,Online
9135,20210901,5,15,64,1742444,0.025,Dealer
9136,20210901,5,16,22,998456,0.039,Dealer
9137,20210901,5,17,11,733343,0.0,Online
9138,20210901,5,18,12,959022,0.014,Fleet
9139,20210901,5,19,26,751869,0.053,Fleet
9140,20210901,5,20,15,469746,0.079,Fleet
9141,20210901,5,21,11,297174,0.034,Dealer
9142,20210901,5,22,12,375741,0.008,Fleet
9143,20210901,5,23,14,1368942,0.059,Fleet
9144,20210901,5,24,10,1027173,0.021,Direct
9145,20210901,5,25,11,1445256,0.01,Online
9146,20210901,5,26,11,303652,0.031,Direct
9147,20210901,5,27,10,392406,0.072,Online
9148,20210901,5,28,26,1556815,0.037,Fleet
9149,20210901,5,29,20,882608,0.051,Online
9150,20210901,5,30,37,1171611,0.075,Direct
9151,20210901,6,1,62,2516723,0.017,Online
9152,20210901,6,2,74,3480487,0.06,Dealer
9153,20210901,6,3,43,3226364,0.034,Dealer
9154,20210901,6,4,35,2888543,0.016,Online
9155,20210901,6,5,34,1082847,0.07,Fleet
9156,20210901,6,6,34,933529,0.02,Online
9157,20210901,6,7,34,608833,0.011,Online
9158,20210901,6,8,24,921121,0.016,Fleet
9159,20210901,6,9,20,656391,0.077,Fleet
9160,20210901,6,10,29,1139043,0.051,Online
9161,20210901,6,11,17,635455,0.004,Online
9162,20210901,6,12,20,822460,0.049,Fleet
9163,20210901,6,13,12,674793,0.056,Online
9164,20210901,6,14,16,1395862,0.01,Dealer
9165,20210901,6,15,27,678662,0.025,Direct
9166,20210901,6,16,8,373778,0.028,Online
9167,20210901,6,17,5,339777,0.067,Dealer
9168,20210901,6,18,2,146412,0.076,Online
9169,20210901,6,19,,,0.062,Dealer
9170,20210901,6,20,12,387813,0.051,Fleet
9171,20210901,6,21,8,221025,0.037,Fleet
9172,20210901,6,22,6,188925,0.019,Fleet
9173,20210901,6,23,6,614715,0.039,Direct
9174,20210901,6,24,4,384217,0.002,Online
9175,20210901,6,25,6,853343,0.002,Dealer
9176,20210901,6,26,2,62737,0.022,Fleet
9177,20210901,6,27,7,270055,0.005,Direct
9178,20210901,6,28,14,833982,0.011,Dealer
9179,20210901,6,29,12,516128,0.0,Online
9180,20210901,6,30,17,587124,0.007,Fleet
9181,20210901,7,1,90,3393746,0.046,Online
9182,20210901,7,2,139,6683591,0.019,Dealer
9183,20210901,7,3,45,3506101,0.028,Online
9184,20210901,7,4,29,2414062,0.023,Dealer
9185,20210901,7,5,65,2168727,0.062,Online
9186,20210901,7,6,40,1156564,0.027,Direct
9187,20210901,7,7,56,934314,0.011,Direct
9188,20210901,7,8,35,1243917,0.064,Fleet
9189,20210901,7,9,18,585281,0.064,Direct
9190,20210901,7,10,21,873102,0.045,Online
9191,20210901,7,11,25,948890,0.071,Dealer
9192,20210901,7,12,22,911838,0.052,Direct
9193,20210901,7,13,19,1030501,0.044,Dealer
9194,20210901,7,14,14,1137680,0.068,Dealer
9195,20210901,7,15,,,0.035,Dealer
9196,20210901,7,16,17,799341,0.005,Fleet
9197,20210901,7,17,5,352216,0.053,Direct
9198,20210901,7,18,8,650996,0.005,Dealer
9199,20210901,7,19,18,529774,0.054,Direct
9200,20210901,7,20,13,390315,0.067,Online
9201,20210901,7,21,4,112114,0.025,Direct
9202,20210901,7,22,8,245691,0.055,Online
9203,20210901,7,23,6,592230,0.02,Fleet
9204,20210901,7,24,10,1070040,0.053,Dealer
9205,20210901,7,25,6,767958,0.006,Online
9206,20210901,7,26,7,200335,0.001,Direct
9207,20210901,7,27,7,268763,0.061,Dealer
9208,20210901,7,28,14,813540,0.019,Online
9209,20210901,7,29,16,711368,0.007,Fleet
9210,20210901,7,30,34,1129098,0.018,Dealer
9211,20210901,8,1,55,2085369,0.061,Direct
9212,20210901,8,2,152,7674411,0.046,Fleet
9213,20210901,8,3,40,3135092,0.029,Online
9214,20210901,8,4,35,2844669,0.002,Direct
9215,20210901,8,5,70,2337671,0.055,Online
9216,20210901,8,6,50,1343098,0.025,Online
9217,20210901,8,7,57,951515,0.008,Fleet
9218,20210901,8,8,,,0.015,Dealer
9219,20210901,8,9,31,954965,0.049,Dealer
9220,20210901,8,10,47,1855902,0.072,Dealer
9221,20210901,8,11,26,946635,0.055,Direct
9222,20210901,8,12,27,1048910,0.039,Direct
9223,20210901,8,13,20,1105416,0.014,Online
9224,20210901,8,14,19,1618900,0.079,Direct
9225,20210901,8,15,49,1204036,0.061,Fleet
9226,20210901,8,16,20,936927,0.06,Dealer
9227,20210901,8,17,8,521986,0.031,Fleet
9228,20210901,8,18,6,468463,0.014,Dealer
9229,20210901,8,19,14,371765,0.024,Online
9230,20210901,8,20,18,577767,0.076,Fleet
9231,20210901,8,21,10,302780,0.048,Online
9232,20210901,8,22,8,227371,0.072,Online
9233,20210901,8,23,9,869773,0.017,Fleet
9234,20210901,8,24,8,789662,0.036,Dealer
9235,20210901,8,25,8,1088596,0.043,Online
9236,20210901,8,26,10,293042,0.047,Online
9237,20210901,8,27,,,0.009,Fleet
9238,20210901,8,28,14,875185,0.004,Fleet
9239,20210901,8,29,13,534569,0.027,Direct
9240,20210901,8,30,22,746092,0.025,Dealer
9241,20210901,9,1,117,4582108,0.025,Dealer
9242,20210901,9,2,77,3730395,0.049,Online
9243,20210901,9,3,60,4593730,0.055,Fleet
9244,20210901,9,4,33,2666175,0.05,Dealer
9245,20210901,9,5,40,1261554,0.003,Online
9246,20210901,9,6,45,1182496,0.037,Direct
9247,20210901,9,7,63,1137540,0.013,Online
9248,20210901,9,8,24,860908,0.062,Dealer
9249,20210901,9,9,20,648819,0.021,Fleet
9250,20210901,9,10,29,1243221,0.011,Fleet
9251,20210901,9,11,20,799556,0.023,Fleet
9252,20210901,9,12,25,1054085,0.05,Online
9253,20210901,9,13,14,746705,0.03,Dealer
9254,20210901,9,14,13,1122114,0.018,Dealer
9255,20210901,9,15,30,794351,0.067,Direct
9256,20210901,9,16,20,868555,0.076,Online
9257,20210901,9,17,8,563865,0.006,Direct
9258,20210901,9,18,9,649870,0.044,Fleet
9259,20210901,9,19,12,343075,0.01,Online
9260,20210901,9,20,10,312008,0.017,Direct
9261,20210901,9,21,5,149807,0.025,Direct
9262,20210901,9,22,6,193612,0.026,Fleet
9263,20210901,9,23,7,725162,0.077,Direct
9264,20210901,9,24,,,0.056,Fleet
9265,20210901,9,25,6,834136,0.023,Online
9266,20210901,9,26,9,248978,0.024,Direct
9267,20210901,9,27,6,236357,0.015,Fleet
9268,20210901,9,28,9,536601,0.067,Fleet
9269,20210901,9,29,16,660684,0.027,Direct
9270,20210901,9,30,26,874045,0.037,Fleet
9271,20210901,10,1,190,7834642,0.066,Fleet
9272,20210901,10,2,93,4295052,0.069,Fleet
9273,20210901,10,3,115,8060341,0.061,Direct
9274,20210901,10,4,71,5625091,0.063,Dealer
9275,20210901,10,5,98,3205079,0.047,Online
9276,20210901,10,6,109,2871369,0.037,Direct
9277,20210901,10,7,97,1807469,0.033,Direct
9278,20210901,10,8,46,1696480,0.054,Online
9279,20210901,10,9,,,0.042,Dealer
9280,20210901,10,10,53,2056635,0.001,Dealer
9281,20210901,10,11,43,1726823,0.061,Online
9282,20210901,10,12,49,1996537,0.062,Direct
9283,20210901,10,13,25,1321179,0.021,Dealer
9284,20210901,10,14,39,3534637,0.053,Dealer
9285,20210901,10,15,80,2141939,0.021,Direct
9286,20210901,10,16,36,1604075,0.038,Fleet
9287,20210901,10,17,16,1120508,0.053,Direct
9288,20210901,10,18,14,1037359,0.064,Online
9289,20210901,10,19,41,1071682,0.019,Online
9290,20210901,10,20,20,664116,0.001,Fleet
9291,20210901,10,21,19,542966,0.062,Fleet
9292,20210901,10,22,11,343979,0.039,Direct
9293,20210901,10,23,18,1875840,0.014,Direct
9294,20210901,10,24,11,1196599,0.014,Direct
9295,20210901,10,25,14,1957348,0.069,Direct
9296,20210901,10,26,18,532946,0.07,Direct
9297,20210901,10,27,13,462850,0.061,Online
9298,20210901,10,28,33,1992838,0.027,Direct
9299,20210901,10,29,41,1738922,0.013,Online
9300,20210901,10,30,47,1564474,0.057,Dealer
9301,20210901,11,1,156,6138533,0.022,Online
9302,20210901,11,2,108,5659715,0.073,Online
9303,20210901,11,3,63,4780766,0.051,Fleet
9304,20210901,11,4,33,2512889,0.028,Direct
9305,20210901,11,5,88,2607881,0.05,Online
9306,20210901,11,6,79,2211371,0.074,Fleet
9307,20210901,11,7,61,1067833,0.007,Fleet
9308,20210901,11,8,35,1225103,0.004,Dealer
9309,20210901,11,9,35,1049724,0.001,Fleet
9310,20210901,11,10,44,1848375,0.051,Dealer
9311,20210901,11,11,22,865099,0.02,Online
9312,20210901,11,12,40,1686681,0.008,Online
9313,20210901,11,13,21,1174487,0.079,Online
9314,20210901,11,14,,,0.011,Direct
9315,20210901,11,15,60,1583814,0.047,Online
9316,20210901,11,16,17,794355,0.047,Fleet
9317,20210901,11,17,11,773231,0.061,Online
9318,20210901,11,18,12,956868,0.025,Dealer
9319,20210901,11,19,19,506133,0.021,Direct
9320,20210901,11,20,17,557997,0.026,Online
9321,20210901,11,21,10,280489,0.025,Direct
9322,20210901,11,22,12,374941,0.013,Dealer
9323,20210901,11,23,10,1005618,0.032,Fleet
9324,20210901,11,24,8,770249,0.045,Dealer
9325,20210901,11,25,12,1625920,0.045,Dealer
9326,20210901,11,26,9,281364,0.008,Fleet
9327,20210901,11,27,9,327086,0.018,Dealer
9328,20210901,11,28,15,884211,0.08,Fleet
9329,20210901,11,29,20,808056,0.021,Dealer
9330,20210901,11,30,8,282890,0.079,Direct
9331,20210901,12,1,67,2560789,0.008,Online
9332,20210901,12,2,53,2499657,0.078,Fleet
9333,20210901,12,3,38,2647152,0.039,Dealer
9334,20210901,12,4,23,1704379,0.054,Fleet
9335,20210901,12,5,49,1565706,0.053,Fleet
9336,20210901,12,6,42,1113985,0.076,Dealer
9337,20210901,12,7,43,765353,0.077,Fleet
9338,20210901,12,8,24,919944,0.044,Dealer
9339,20210901,12,9,27,804720,0.048,Online
9340,20210901,12,10,22,925163,0.045,Online
9341,20210901,12,11,18,686080,0.057,Direct
9342,20210901,12,12,13,552197,0.064,Online
9343,20210901,12,13,12,673044,0.019,Dealer
9344,20210901,12,14,13,1042021,0.02,Dealer
9345,20210901,12,15,26,721839,0.027,Online
9346,20210901,12,16,9,387499,0.054,Direct
9347,20210901,12,17,6,400590,0.066,Dealer
9348,20210901,12,18,4,293056,0.062,Direct
9349,20210901,12,19,14,398943,0.061,Dealer
9350,20210901,12,20,9,272175,0.011,Dealer
9351,20210901,12,21,7,199901,0.077,Online
9352,20210901,12,22,6,181798,0.067,Direct
9353,20210901,12,23,6,622413,0.013,Fleet
9354,20210901,12,24,5,516863,0.047,Direct
9355,20210901,12,25,7,1012952,0.067,Dealer
9356,20210901,12,26,6,169410,0.022,Online
9357,20210901,12,27,6,227635,0.065,Online
9358,20210901,12,28,12,746879,0.017,Direct
9359,20210901,12,29,15,641645,0.009,Fleet
9360,20210901,12,30,16,561803,0.074,Direct
9361,20210901,13,1,63,2563927,0.037,Fleet
9362,20210901,13,2,67,3371094,0.01,Direct
9363,20210901,13,3,23,1607441,0.079,Direct
9364,20210901,13,4,20,1650730,0.06,Online
9365,20210901,13,5,30,999423,0.038,Dealer
9366,20210901,13,6,28,808688,0.036,Direct
9367,20210901,13,7,32,557334,0.006,Fleet
9368,20210901,13,8,13,457528,0.014,Dealer
9369,20210901,13,9,12,373600,0.079,Fleet
9370,20210901,13,10,17,678526,0.009,Dealer
9371,20210901,13,11,11,438852,0.076,Direct
9372,20210901,13,12,11,436171,0.019,Direct
9373,20210901,13,13,8,424730,0.058,Dealer
9374,20210901,13,14,10,819445,0.08,Dealer
9375,20210901,13,15,18,459717,0.065,Online
9376,20210901,13,16,12,512365,0.006,Direct
9377,20210901,13,17,4,287851,0.017,Online
9378,20210901,13,18,5,409451,0.074,Online
9379,20210901,13,19,11,323388,0.02,Fleet
9380,20210901,13,20,12,372448,0.068,Dealer
9381,20210901,13,21,3,85616,0.052,Direct
9382,20210901,13,22,5,148559,0.06,Dealer
9383,20210901,13,23,4,403584,0.029,Fleet
9384,20210901,13,24,3,328354,0.029,Fleet
9385,20210901,13,25,3,385353,0.067,Fleet
9386,20210901,13,26,4,120490,0.023,Fleet
9387,20210901,13,27,5,176409,0.028,Online
9388,20210901,13,28,8,496554,0.048,Dealer
9389,20210901,13,29,9,392773,0.055,Online
